Number,Brand,Product_Name,Prices,Category
249,INTEL,INTEL Core i5-8400 Coffee Lake 6-Core 2.8 GHz (4.0 GHz Turbo) LGA 1151 (300 Series) 65W BX80684I58400 Desktop Processor INTEL UHD Graphics 630,714.12,MOTHERBOARD
250,GIGABYTE,GIGABYTE TRX40 DESIGNARE sTRX4 AMD TRX40 SATA 6Gb/s XL ATX AMD Motherboard,650.22,MOTHERBOARD
251,ASUS,ASUS Prime A320I-K AM4 AMD A320 SATA 6Gb/s Mini ITX AMD Motherboard,650.22,MOTHERBOARD
252,INTEL,INTEL Celeron G4920 Coffee Lake Dual-Core 3.2 GHz LGA 1151 (300 Series) 54W BX80684G4920 Desktop Processor INTEL UHD Graphics 610,"1,214.03",MOTHERBOARD
253,GIGABYTE,GIGABYTE B450 AORUS ELITE AM4 AMD B450 SATA 6Gb/s ATX AMD Motherboard,345.72,MOTHERBOARD
254,MSI,MSI ARSENAL GAMING B360M BAZOOKA LGA 1151 (300 Series) INTEL B360 SATA 6Gb/s Micro ATX INTEL Motherboard,811.32,MOTHERBOARD
255,ASUS,ASUS TUF X470-Plus Gaming AM4 AMD X470 SATA 6Gb/s ATX AMD Motherboard,"1,394.45",MOTHERBOARD
256,ASUS,"ASUS ROG STRIX B365-F GAMING Support 9th/8th Gen INTEL Processor with Aura Sync RGB, Dual M.2, DisplayPort, HDMI, DVI, SATA 6Gbps and USB 3.1 Gen 2 ATX Gaming Motherboard","2,869.99",MOTHERBOARD
257,MSI,MSI B450IGAPLAC Motherboard AC AMD Ryzen AM4 B450 32GDR4 HDMI & DP mITX,451.01,MOTHERBOARD
258,Refurbished:,Refurbished: MSI ARSENAL GAMING B450M BAZOOKA AM4 AMD B450 SATA 6Gb/s Micro ATX AMD Motherboard,628.55,MOTHERBOARD
259,ASUS,ASUS PRIME Q370M-C/CSM-C-SI INTEL Q370 INTEL Motherboard,"1,469.62",MOTHERBOARD
260,Server,Server Board M10JNP2SB,484.75,MOTHERBOARD
261,ASUS,ASUS Z11PA-U12 ATX Server Motherboard LGA 3647 INTEL Lewisburg PCH C621,600.75,MOTHERBOARD
262,ASUS,ASUS ROG Crosshair VII Hero AM4 AMD X470 SATA 6Gb/s ATX AMD Motherboard,522.33,MOTHERBOARD
263,ASUS,ASUS ROG MAXIMUS XI GENE 64 GB LGA1151 Z390 Max Ddr4 PCI Express Sata Windows 10 Microatx Motherboard,687.81,MOTHERBOARD
264,MSI,MSI X370 GAMING PRO CARBON AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,732.79,MOTHERBOARD
265,MSI,MSI X570UNIFY 128 GB MEG AM4 RYZEN9 AMD X570 Dual DDR4 ATX Motherboard,484.83,MOTHERBOARD
266,MSI,MSI B450GPLMAX B450 GAMING Plus MAX AMD AM4 B450 64 GB DDR4 DVI & HDMI ATX Motherboard,571.29,MOTHERBOARD
267,ASUS,ASUS ROG CROSSHAIR VI HERO (WI-FI AC) AM4 AMD X370 SATA 6Gb/s ATX AMD Motherboard,838,MOTHERBOARD
268,MSI,MSI PERFORMANCE GAMING X370 GAMING PRO AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,"1,022.33",MOTHERBOARD
269,GIGABYTE,GIGABYTE GA-AB350N-Gaming WIFI (rev. 1.0) AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI Mini ITX AMD Motherboard,548.73,MOTHERBOARD
270,ASUS,ASUS ROG Crosshair VI Hero AM4 AMD X370 SATA 6Gb/s USB 3.1 ATX AMD Motherboard,"1,121.24",MOTHERBOARD
271,GIGABYTE,GIGABYTE X299X DESIGNARE 10G LGA 2066 INTEL X299 SATA 6Gb/s Extended ATX INTEL Motherboard,264.99,MOTHERBOARD
272,ASUS,ASUS ROGSTRIXZ390-EGAMING Rog Strix Z390 E Gaming Mother Board,264.99,MOTHERBOARD
273,ASUS,ASUS ROG STRIX X370-F GAMING AM4 AMD X370 SATA 6Gb/s ATX AMD Motherboard,"2,450.99",MOTHERBOARD
274,GIGABYTE,GIGABYTE B365M DS3H LGA 1151 (300 Series) INTEL B365 SATA 6Gb/s Micro ATX INTEL Motherboard,755.33,MOTHERBOARD
275,Refurbished:,Refurbished: MSI MPG Z390 GAMING EDGE AC LGA 1151 (300 Series) INTEL Z390 SATA 6Gb/s ATX INTEL Motherboard,565.99,MOTHERBOARD
276,GIGABYTE,GIGABYTE Z390 GAMING X LGA 1151 (300 Series) INTEL Z390 HDMI SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,453.99,MOTHERBOARD
277,GIGABYTE,GIGABYTE GA-AX370-Gaming (rev. 1.0) AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,466.04,MOTHERBOARD
278,MSI,MSI B250M MORTAR LGA 1151 INTEL B250 HDMI SATA 6Gb/s USB 3.1 Micro ATX Motherboards - INTEL,"1,082.47",MOTHERBOARD
279,MSI,MSI PRO B350 PC MATE AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,"1,292.96",MOTHERBOARD
280,CORSAIR,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28...,"1,869.97",MOTHERBOARD
281,Kingston,Kingston 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Me...,702.71,MOTHERBOARD
282,CORSAIR,CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600)...,"3,465.52",MOTHERBOARD
283,CORSAIR,CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 2560...,"1,386.75",MOTHERBOARD
284,GIGABYTE,GIGABYTE Z370 AORUS Gaming 7 (rev. 1.0) LGA 1151 (300 Series) INTEL Z370 HDMI SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,319.23,MOTHERBOARD
285,MSI,MSI B360-F PRO LGA 1151 (300 Series) INTEL B360 HDMI SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,"1,239.73",MOTHERBOARD
286,GIGABYTE,GIGABYTE Z390 AORUS PRO LGA 1151 (300 Series) INTEL Z390 HDMI SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,774.26,MOTHERBOARD
287,ASUS,ASUS ROG CROSSHAIR VI EXTREME AM4 AMD X370 SATA 6Gb/s USB 3.1 Extended ATX AMD Motherboard,484.83,MOTHERBOARD
288,ASUS,ASUS WS C422 SAGE/10G CEB Server Motherboard Socket 2066 INTEL C422,484.83,MOTHERBOARD
289,GIGABYTE,GIGABYTE H370M D3H GSM LGA 1151 (300 Series) INTEL H370 SATA 6Gb/s Micro ATX INTEL Motherboard,778.02,MOTHERBOARD
290,ASUS,ASUS Prime X370-Pro AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX Motherboards - AMD,,MOTHERBOARD
291,ASUS,ASUS ROG Strix Z370-H Gaming LGA 1151 (300 Series) INTEL Z370 HDMI SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,454.68,MOTHERBOARD
292,MSI,MSI B360-A PRO LGA 1151 (300 Series) INTEL B360 SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,860.71,MOTHERBOARD
293,ASUS,ASUS PRIME Z370-A II LGA 1151 (300 Series) INTEL Z370 SATA 6Gb/s ATX INTEL Motherboard,"1,818.38",MOTHERBOARD
294,GIGABYTE,GIGABYTE B360 HD3 LGA 1151 (300 Series) INTEL B360 HDMI SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,238.99,MOTHERBOARD
295,GIGABYTE,GIGABYTE B360N WIFI LGA 1151 (300 Series) INTEL B360 HDMI SATA 6Gb/s USB 3.1 Mini ITX INTEL Motherboard,"1,672.60",MOTHERBOARD
296,INTEL,INTEL S1200SPSR Server Motherboard Server Motherboard,928.37,MOTHERBOARD
297,ASUS,ASUS H110I-PLUS/CSM LGA 1151 INTEL H110 HDMI SATA 6Gb/s USB 3.1 Mini ITX INTEL Motherboard,650.22,MOTHERBOARD
298,ASUS,ASUS TUF B360M-PLUS GAMING LGA 1151 (300 Series) INTEL B360 HDMI SATA 6Gb/s USB 3.1 Micro ATX INTEL Motherboard,234.99,MOTHERBOARD
299,ASUS,ASUS ROG STRIX B360-H GAMING LGA1151 (300 Series) DDR4 HDMI DVI M.2 ATX Motherboard,603.99,MOTHERBOARD
300,GIGABYTE,GIGABYTE Z370 AORUS Gaming 3 LGA 1151 (300 Series) INTEL Z370 HDMI SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,581.43,MOTHERBOARD
301,MSI,MSI H310-A PRO LGA 1151 (300 Series) INTEL H310 HDMI SATA 6Gb/s ATX INTEL Motherboard,"1,736.26",MOTHERBOARD
302,ASUS,ASUS ROG STRIX X299-E GAMING LGA2066 DDR4 M.2 USB 3.1 802.11 AC WI-FI X299 ATX Motherboard for INTEL Core i9 and i7 X-Series Processors,479.8,MOTHERBOARD
303,EVGA,"EVGA DG-75 Matte Black Mid-Tower, 2 Sides of Tempered Glass, Gaming Case 150-B0-2020-KR",484.75,MOTHERBOARD
304,EVGA,"EVGA DG-75 Alpine White Mid-Tower, 2 Sides of Tempered Glass, Gaming Case 156-F1-2022-KR","1,111.19",MOTHERBOARD
305,INTEL,INTEL Motherboard S2600STBR Server Board,409.58,MOTHERBOARD
306,GIGABYTE,GIGABYTE Z370XP SLI (rev. 1.0) LGA 1151 (300 Series) INTEL Z370 HDMI SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,744.19,MOTHERBOARD
307,EVGA,"EVGA DG-76 Alpine White Mid-Tower, 2 Sides of Tempered Glass, RGB LED and Control Board, Gaming Case 166-W1-2232-KR",514.9,MOTHERBOARD
308,EVGA,"EVGA DG-77 Alpine White Mid-Tower, 3 Sides of Tempered Glass, Vertical GPU Mount, RGB LED and Control Board, K-Boost, Gaming Case 176-W1-3542-KR",259.74,MOTHERBOARD
309,MSI,MSI PRO A320M PRO-M2 V2 AM4 AMD A320 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,"1,026.09",MOTHERBOARD
310,ASUS,ASUS ROG Strix Z390-I Gaming Motherboard LGA1151 (INTEL 8th and 9th Gen) Mini ITX (mITX) DDR4 DP HDMI M.2 USB 3.1 Gen2 Onboard 802.11 ac Wi-Fi,433.99,MOTHERBOARD
311,ASUS,ASUS PRIME X299-A LGA2066 DDR4 M.2 USB 3.1 X299 ATX Motherboard for INTEL Core i9 and i7 X-Series Processors,526.11,MOTHERBOARD
312,GIGABYTE,GIGABYTE X299 DESIGNARE EX (rev. 1.0) LGA 2066 INTEL X299 SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,"1,266.65",MOTHERBOARD
313,ASUS,ASUS TUF B360-Plus Gaming LGA1151 (300 Series) DDR4 HDMI VGA M.2 ATX Motherboard,420.94,MOTHERBOARD
314,ASUS,ASUS X99-PRO/USB 3.1 LGA 2011-v3 INTEL X99 SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,390.87,MOTHERBOARD
315,ASUS,ASUS TUF X299 MARK I LGA2066 DDR4 M.2 USB 3.1 DUAL LAN X299 ATX Motherboard for INTEL Core i9 and i7 X-Series Processors,654.12,MOTHERBOARD
316,ASUS,ASUS B250 MINING EXPERT LGA 1151 INTEL B250 HDMI SATA 6Gb/s USB 3.1 ATX INTEL Cryptocurrency Mining Motherboard,"1,613.39",MOTHERBOARD
317,INTEL,INTEL Core i5-9500 Coffee Lake 6-Core 3.0 GHz (4.4 GHz Turbo) LGA 1151 (300 Series) 65W BX80684i59500 Desktop Processor INTEL UHD Graphics 630,612.34,MOTHERBOARD
318,MSI,MSI B350M MORTAR AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,522.35,MOTHERBOARD
319,MSI,MSI B350M PRO-VDH AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,675.3,MOTHERBOARD
320,CORSAIR,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28...,"1,237.72",MOTHERBOARD
321,Kingston,Kingston 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Me...,"1,829.72",MOTHERBOARD
322,CORSAIR,CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600)...,"7,164.12",MOTHERBOARD
323,CORSAIR,CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 2560...,"5,202.05",MOTHERBOARD
324,MSI,MSI B350M PRO-VDH AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,"5,202.05",MOTHERBOARD
325,GIGABYTE,GIGABYTE Z370P D3 (rev. 1.0) LGA 1151 (300 Series) INTEL Z370 HDMI SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,"8,577.40",MOTHERBOARD
326,ASUS,ASUS TUF Z370-Plus Gaming II LGA 1151 (300 Series) INTEL Z370 HDMI SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,977.94,MOTHERBOARD
327,ASUS,ASUS H110M-C/CSM LGA 1151 INTEL H110 SATA 6Gb/s USB 3.0 uATX INTEL Motherboard,"1,986.42",MOTHERBOARD
328,MSI,MSI PRO H310-F PRO LGA 1151 (300 Series) INTEL H310 SATA 6Gb/s ATX INTEL Motherboard,412.58,MOTHERBOARD
329,ASUS,ASUS WS X299 Pro/SE LGA 2066 INTEL X299 SATA 6Gb/s USB 3.1 CEB INTEL Motherboard,"1,017.04",MOTHERBOARD
330,MSI,"MSI H310MPROVDHP MATX Motherboard with DVI, HDMI",404.59,MOTHERBOARD
331,ASUS,ASUS ROG Maximus IX Extreme LGA1151 DDR4 DP HDMI M.2 Z270 EATX Motherboard with Onboard AC Wifi and USB 3.1,450.16,MOTHERBOARD
332,ASUS,ASUS ROG MAXIMUS IX APEX LGA 1151 INTEL Z270 SATA 6Gb/s Extended ATX INTEL Motherboard,514.82,MOTHERBOARD
333,GIGABYTE,GIGABYTE GA-A320MA-M.2 (rev. 1.0) AM4 AMD A320 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,"3,256.55",MOTHERBOARD
334,ASUS,ASUS 90MB0Z20-M0AAY0 Prime H310M E R2.0 Motherboard,337.55,MOTHERBOARD
335,ASUS,ASUS 90MB10C0-M0AAY0 TUF B450 AMD Pro Gaming DVD,"1,623.44",MOTHERBOARD
336,ASUS,ASUS ROG STRIX B450-I GAMING AM4 AMD B450 SATA 6Gb/s USB 3.1 HDMI Mini ITX AMD Motherboard,746.01,MOTHERBOARD
337,INTEL,INTEL Core i7-9700KF Coffee Lake 8-Core 3.6 GHz (4.9 GHz Turbo) LGA 1151 (300 Series) 95W BX80684I79700KF Desktop Processor Without Graphics,529.94,MOTHERBOARD
338,MSI,MSI B450MGAPLUS Motherboard AMD Ryzen AM4 B450 32GB DDDR4 DVI & HDMI mATX,581.41,MOTHERBOARD
339,GIGABYTE,GIGABYTE H310M S2P 2.0 LGA 1151 INTEL H310 SATA USB 3.1 Micro-ATX Motherboard,202.63,MOTHERBOARD
340,INTEL,INTEL Core i5-8600K Coffee Lake 6-Core 3.6 GHz (4.3 GHz Turbo) LGA 1151 (300 Series) 95W BX80684I58600K Desktop Processor INTEL UHD Graphics 630,247.57,MOTHERBOARD
341,GIGABYTE,GIGABYTE H310M S2H GSM LGA 1151 (300 Series) INTEL H310 SATA 6Gb/s Micro ATX INTEL Motherboard,"1,213.81",MOTHERBOARD
342,GIGABYTE,GIGABYTE X299 AORUS Gaming (rev. 1.0) LGA 2066 INTEL X299 SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,"2,841.06",MOTHERBOARD
343,GIGABYTE,GIGABYTE GA-X150-PLUS WS (rev. 1.0) LGA 1151 INTEL C232 SATA 6Gb/s USB 3.0 ATX INTEL Motherboard,"2,519.62",MOTHERBOARD
344,INTEL,"INTEL Pentium Gold G5420 Coffee Lake Dual-Core, 4-Thread, 3.8 GHz LGA 1151 (300 Series) 54W BX80684G5420 Desktop Processor INTEL UHD Graphics 610",897.21,MOTHERBOARD
345,ASUS,ASUS ROG Strix H370-F Gaming LGA1151 (300 Series) DDR4 DP HDMI DVI M.2 ATX MotherboardÂ with USB 3.1 Gen2,225.02,MOTHERBOARD
346,Refurbished:,Refurbished: MSI MAG Z390 TOMAHAWK LGA 1151 (300 Series) INTEL Z390 SATA 6Gb/s ATX INTEL Motherboard,405.9,MOTHERBOARD
347,ASUS,ASUS TUF B365M-Plus Gaming Wi-Fi LGA 1151 (300 Series) INTEL B365 HDMI SATA 6Gb/s USB 3.1 Micro ATX INTEL Motherboard,750.17,MOTHERBOARD
348,GIGABYTE,GIGABYTE G1 Gaming GA-Z170N-Gaming 5 (rev. 1.0) LGA 1151 INTEL Z170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 Mini ITX INTEL Motherboard,"4,232.86",MOTHERBOARD
349,ASUS,ASUS Q87T/CSM LGA 1150 INTEL Q87 HDMI SATA 6Gb/s USB 3.0 Thin Mini-ITX INTEL Motherboard For AiO And Ultra Slim Systems,262.53,MOTHERBOARD
350,INTEL,INTEL Optane M.2 2280 32GB PCIe NVMe 3.0 x2 Memory Module/System Accelerator MEMPEK1W032GAXT,862.87,MOTHERBOARD
351,GIGABYTE,GIGABYTE GA-B250-FinTech (Rev 1.0) LGA 1151 INTEL B250 Cryptocurrency Mining (BTC) Motherboard,225.02,MOTHERBOARD
352,INTEL,INTEL Core i7-9700 Coffee Lake 8-Core 3.0 GHz (4.7 GHz Turbo) LGA 1151 (300 Series) 65W BX80684I79700 Desktop Processor INTEL UHD Graphics 630,"2,299.60",MOTHERBOARD
353,ASUS,ASUS ROG STRIX B360-H GAMING/OPTANE LGA 1151 (300 Series) INTEL B360 HDMI SATA 6Gb/s USB 3.1 ATX INTEL Motherboard,412.58,MOTHERBOARD
354,GIGABYTE,GIGABYTE B360M D3H GSM LGA 1151 (300 Series) INTEL B360 SATA 6Gb/s Micro ATX INTEL Motherboard,225.02,MOTHERBOARD
355,INTEL,INTEL Core i3-9100 Coffee Lake 4-Core 3.6 GHz(4.2 GHz Turbo) LGA 1151 (300 Series) 65W BX80684I39100 Desktop Processor INTEL UHD Graphics 630,"1,750.74",MOTHERBOARD
356,INTEL,INTEL Core i7-6700K 8M Skylake Quad-Core 4.0 GHz LGA 1151 91W BX80662I76700K Desktop Processor INTEL HD Graphics 530,"1,353.10",MOTHERBOARD
357,INTEL,INTEL Core i7-8700K Coffee Lake 6-Core 3.7 GHz (4.7 GHz Turbo) LGA 1151 (300 Series) 95W BX80684I78700K Desktop Processor INTEL UHD Graphics 630,725.39,MOTHERBOARD
358,INTEL,INTEL Core i9-7960X Skylake X 16-Core 2.8 GHz LGA 2066 165W BX80673I97960X Desktop Processor,487.6,MOTHERBOARD
359,INTEL,INTEL Core i9-7900X Skylake-X 10-Core 3.3 GHz LGA 2066 140W BX80673I97900X Desktop Processor,214.21,MOTHERBOARD
360,CORSAIR,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28...,558.91,MOTHERBOARD
361,Kingston,Kingston 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Me...,300.04,MOTHERBOARD
362,CORSAIR,CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600)...,616.39,MOTHERBOARD
363,CORSAIR,CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 2560...,477.32,MOTHERBOARD
364,INTEL,INTEL Core i9-7900X Skylake-X 10-Core 3.3 GHz LGA 2066 140W BX80673I97900X Desktop Processor,412.58,MOTHERBOARD
365,INTEL,INTEL Core i9-7980XE Skylake X 18-Core 2.6 GHz LGA 2066 165W BX80673I97980X Desktop Processor,412.58,MOTHERBOARD
366,INTEL,INTEL Core i5-9400 Coffee Lake 6-Core 2.9 GHz (4.1 GHz Turbo) LGA 1151 (300 Series) 65W BX80684I59400 Desktop Processor INTEL UHD Graphics 630,127.56,MOTHERBOARD
367,INTEL,"INTEL Core i9-9900KF Coffee Lake 8-Core, 16-Thread, 3.6 GHz (5.0 GHz Turbo) LGA 1151 (300 Series) 95W BX80684I99900KF Desktop Processor Without Graphics",515.77,MOTHERBOARD
368,Refurbished:,Refurbished: GIGABYTE GA-970A-DS3P FX (AMD AM3+ FX / AM3 970 SATA 6Gbps USB 3.0 ATX DDR3 1600 Motherboard,333.39,MOTHERBOARD
369,MSI,MSI Z390M Gaming Edge AC LGA1151 Motherboard Bundled with HyperX Predator 16GB 3200MHz DDR4 HX432C16PB3K2/16,375.07,MOTHERBOARD
370,Prime,Prime A3201 K CSM Motherboard,300.04,MOTHERBOARD
371,Refurbished:,Refurbished: GIGABYTE GA-970A-D3P AM3+/AM3 AMD 970 6 x SATA 6Gb/s USB 3.0 ATX AMD Motherboard Certified Refurbished,412.58,MOTHERBOARD
372,GIGABYTE,GIGABYTE GA-H110TN-GSM PLUS (rev. 1.0) LGA 1151 INTEL H110 HDMI SATA 6Gb/s USB 3.0 Thin Mini-ITX Motherboards - INTEL,708.5,MOTHERBOARD
373,INTEL,INTEL S2600STQR Server Motherboard SSI EEB INTEL Dual Socket LGA-3647,572.03,MOTHERBOARD
374,Refurbished:,Refurbished: MSI B85-G41 PC Mate LGA 1150 INTEL B85 HDMI SATA 6Gb/s USB 3.0 ATX High Performance CF INTEL Motherboard,708.95,MOTHERBOARD
375,INTEL,INTEL Core i7-6700 Skylake Quad-Core 3.4 GHz LGA 1151 65W BX80662I76700 Desktop Processor,258.37,MOTHERBOARD
376,Refurbished:,Refurbished: MSI 970 GAMING-R AM3+ AMD 970 SATA 6Gb/s USB 3.0 ATX AMD Motherboard,487.6,MOTHERBOARD
377,ASUS,ASUS H110m-e/m.2 Desktop Motherboard - INTEL H110 Chipset - Socket H4 Lga-1151 - Micro Atx - 1 X Processor Support - 32 Gb Ddr4 SdRAM Maximum RAM - 2.13 Ghz Memory Speed Supported - (h110m-e-m-2),761.46,MOTHERBOARD
378,Refurbished:,Refurbished: GIGABYTE G1 Gaming GA-Z97X-Gaming 3 --- LGA 1150 INTEL Z97 HDMI SATA 6Gb/s USB 3.0 ATX INTEL Motherboard,800.85,MOTHERBOARD
379,INTEL,INTEL Celeron G4930 Coffee Lake Dual-Cor 3.2 GHz LGA 1151 (300 Series) 54W BX80684G4930 Desktop Processor INTEL UHD Graphics 610,750.17,MOTHERBOARD
380,Refurbished:,Refurbished: MSI H81M-P33 LGA 1150 INTEL H81 SATA 6Gb/s USB 3.0 Micro ATX INTEL Motherboard,525.11,MOTHERBOARD
381,INTEL,INTEL Core i5-7640X Kaby Lake-X Quad-Core 4.0 GHz LGA 2066 112W BX80677I57640X Desktop Processor,542.03,MOTHERBOARD
382,ASUS,ASUS WS X299 SAGE/10G CEB Server Motherboard Socket 2066 INTEL X299,370.9,MOTHERBOARD
383,ASUS,ASUS WS C621E Sage EEB Server Motherboard Dual LGA 3647 INTEL C621,660.19,MOTHERBOARD
384,ASUS,ASUS P11C-I Mini ITX Server Motherboard LGA 1151 INTEL C242,543.9,MOTHERBOARD
385,Refurbished:,Refurbished: MSI FM2-A55M-E33 FM2 AMD A55 (Hudson D2) HDMI Micro ATX AMD Motherboard with UEFI BIOS,300.04,MOTHERBOARD
386,Refurbished:,Refurbished: MSI ProSeries AMD Ryzen B350 DDR4 VR Ready HDMI USB 3 micro-ATX Motherboard (B350M MORTAR),512.02,MOTHERBOARD
387,Refurbished:,Refurbished: MSI MSI Gaming 970 Gaming AM3+/AM3 AMD 970 and SB950 SATA 6Gb/s USB 3.0 ATX Motherboards - AMD,300.04,MOTHERBOARD
388,INTEL,INTEL Core i9-7920X Skylake X 12-Core 2.9 GHz LGA 2066 140W BX80673I97920X Desktop Processor,888.87,MOTHERBOARD
389,Refurbished:,Refurbished: MSI A55-G45 FM1 AMD A55 SATA 6Gb/s USB 3.0 HDMI Micro ATX AMD Motherboard,522.42,MOTHERBOARD
390,Refurbished:,Refurbished: GIGABYTE G1 Gaming GA-Z97X-Gaming 7 LGA 1150 INTEL Z97 HDMI SATA 6Gb/s USB 3.0 ATX INTEL Motherboard (Certified Refurbished),632.05,MOTHERBOARD
391,Refurbished:,Refurbished: MSI A55M-E35 FM2+ / FM2 AMD A55 (Hudson D2) HDMI Micro ATX AMD Motherboard,725.26,MOTHERBOARD
392,GIGABYTE,GIGABYTE MW51-HP0 CEB Server Motherboard LGA 2066 INTEL C422,543.9,MOTHERBOARD
393,Refurbished:,Refurbished: MSI 970A-G43 AM3+ AMD 970 + SB950 SATA 6Gb/s USB 3.0 ATX AMD Motherboard,356.35,MOTHERBOARD
394,Refurbished:,Refurbished: MSI A55M-P33 AMD Socket FM1 DDR3 Micro-ATX Desktop Motherboard,315.09,MOTHERBOARD
395,ASUS,ASUS - Motherboards ROGMAXIMUSIXEXTREME Maximus IX Extreme EATX Gaming Motherboard with INTEL Z270,375.07,MOTHERBOARD
396,EVGA,"EVGA DG-85 Gaming Case, 100-E1-1000-K0, Full Tower, K-Boost",,MOTHERBOARD
397,Gigabyte,Gigabyte H370 AORUS Gaming 3 WIFI,,MOTHERBOARD
398,Refurbished:,Refurbished: Gigabyte G1.Sinper A88X AMD A88X (Bolton D4) SATA 6Gb/s USB 3.0 HDMI ATX AMD Motherboard,,MOTHERBOARD
399,Refurbished:,Refurbished: ASUS B250 MINING EXPERT LGA1151 DDR4 B250 ATX Motherboard Cryptocurrency Mining (BTC) with 19 PCIe Slots and USB 3.1,,MOTHERBOARD
400,CORSAIR,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28...,,MOTHERBOARD
401,Kingston,Kingston 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Me...,,MOTHERBOARD
402,CORSAIR,CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600)...,,MOTHERBOARD
403,CORSAIR,CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 2560...,,MOTHERBOARD
404,Refurbished:,"Refurbished: GIGABYTE Comes with motherboard and IO shield! 100% Tested Well Before Shipping(Pins Included)! Please take the video while opening the box, otherwise we won't accept refund for bent pins. GA-G1.Snipe",,MOTHERBOARD
405,Refurbished:,Refurbished: GIGABYTE GA-B85M-DS3H LGA 1150 INTEL B85 HDMI SATA 6Gb/s USB 3.0 Micro ATX INTEL Motherboard,,MOTHERBOARD
406,ASUS,ASUS B150 PRO GAMING/AURA LGA 1151 INTEL B150 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX INTEL Motherboard,,MOTHERBOARD
407,ASUS,ASUS B150M-PLUS D3 LGA 1151 INTEL B150 HDMI SATA 6Gb/s USB 3.0 Micro ATX INTEL Motherboard,,MOTHERBOARD
408,Refurbished:,Refurbished: MSI ZH77A-G41 Motherboard LGA 1155 INTEL H77 Chipset DDR3 ATX,,MOTHERBOARD
409,Refurbished:,Refurbished: MSI Z77A-G41 LGA 1155 INTEL Z77 HDMI SATA 6Gb/s USB 3.0 ATX INTEL Motherboard with UEFI BIOS,,MOTHERBOARD
410,ASUS,ASUS X399 COOLING KIT Cooling Kit Motherboard,,MOTHERBOARD
